Month,State,Total_Claims_Received,Individual_Claims,Community_Claims,Claims_Recommended_SDLC,Claims_Recommended_DLC,Approved_Claims,Pending_Claims,Rejected_Claims,Titles_Distributed,Pending_Rate,Approval_Rate,Rejection_Rate,Disposal_Rate,Workflow_Bottleneck_Rate,SDLC_Dropoff_Rate,DLC_Dropoff_Rate,Rejection_Anomaly_Score,Pending_Backlog_Growth,Individual_vs_Community_Imbalance,Data_Inconsistency_Flag,Risk_Score,Risk_Level,anomaly_score,ML_Risk_Score,ML_Risk_Level,Anomaly_Type,AI_Explanation
2026-01,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5027,0.3532,0.1441,0.4973,0.0,0.6468,0.0,-0.9101,0,0.9895,0,59.77,Attention,0.5977,59.77,Attention,Backlog Accumulation,"Attention (Score: 59.8): Expanding unresolved backlog (Pending Rate: 50.3%, MoM Growth: +0 claims)."
2026-01,Tripura,200721,200557,164,144,138,101,131772,68848,128032,0.6565,0.0005,0.343,0.3435,0.0002,0.9993,0.2986,-0.279,82497,0.9984,0,32.66,Normal,0.3266,32.66,Normal,Normal Workflow,Normal administrative progression (Risk Score: 32.7). Features align with standard state baselines.
2026-01,Uttar Pradesh,94166,92972,1194,94166,94166,23430,0,70736,23430,0.0,0.2488,0.7512,1.0,0.7512,0.0,0.7512,1.0163,0,0.9746,0,0.08,Normal,0.0008,0.08,Normal,Normal Workflow,Normal administrative progression (Risk Score: 0.1). Features align with standard state baselines.
2026-01,Uttarakhand,6678,3587,3091,0,0,0,185,6493,185,0.0277,0.0,0.9723,0.9723,0.0,1.0,0.0,1.7179,0,0.0743,0,19.13,Normal,0.1913,19.13,Normal,Normal Workflow,Normal administrative progression (Risk Score: 19.1). Features align with standard state baselines.
2026-01,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0026,0.3176,0.6798,0.9974,0.0526,0.6297,0.1422,0.7898,-44285,0.8576,0,18.08,Normal,0.1808,18.08,Normal,Normal Workflow,Normal administrative progression (Risk Score: 18.1). Features align with standard state baselines.
2026-02,Andhra Pradesh,288409,285115,3294,288409,288409,228489,1525,58395,228489,0.0053,0.7922,0.2025,0.9947,0.2078,0.0,0.2078,-0.8343,0,0.9772,0,11.12,Normal,0.1112,11.12,Normal,Normal Workflow,Normal administrative progression (Risk Score: 11.1). Features align with standard state baselines.
2026-02,Assam,216644,208062,8582,105737,81141,81141,119124,16379,87436,0.5499,0.3745,0.0756,0.4501,0.1135,0.5119,0.2326,-1.1764,0,0.9208,0,26.16,Normal,0.2616,26.16,Normal,Normal Workflow,Normal administrative progression (Risk Score: 26.2). Features align with standard state baselines.
2026-02,Bihar,4696,4696,0,4696,191,21,179,4496,191,0.0381,0.0045,0.9574,0.9619,0.9955,0.0,0.9955,1.2007,0,1.0,0,22.26,Normal,0.2226,22.26,Normal,Normal Workflow,Normal administrative progression (Risk Score: 22.3). Features align with standard state baselines.
2026-02,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065,0.5642,0.4293,0.9935,0.3257,0.1102,0.366,-0.2229,0,0.8791,0,67.07,High Risk,0.6707,67.07,High Risk,Administrative Bottleneck,High Risk (Score: 67.1): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 32.6%).
2026-02,Goa,10346,9958,388,5658,4648,2999,6057,1290,1047,0.5854,0.2899,0.1247,0.4146,0.257,0.4531,0.47,-1.044,0,0.925,0,12.44,Normal,0.1244,12.44,Normal,Normal Workflow,Normal administrative progression (Risk Score: 12.4). Features align with standard state baselines.
2026-02,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4436,0.5442,0.0123,0.5564,0.4345,0.0213,0.444,-1.347,0,0.9244,0,9.75,Normal,0.0975,9.75,Normal,Normal Workflow,Normal administrative progression (Risk Score: 9.8). Features align with standard state baselines.
2026-02,Himachal Pradesh,6795,5931,864,6795,6795,1031,4678,1086,1031,0.6884,0.1517,0.1598,0.3116,0.8483,0.0,0.8483,-0.9494,-1031,0.7457,0,15.68,Normal,0.1568,15.68,Normal,Normal Workflow,Normal administrative progression (Risk Score: 15.7). Features align with standard state baselines.
2026-02,J&K,46090,33233,12857,0,0,0,6166,39924,6020,0.1338,0.0,0.8662,0.8662,0.0,1.0,0.0,0.9549,0,0.4421,0,21.85,Normal,0.2185,21.85,Normal,Normal Workflow,Normal administrative progression (Risk Score: 21.9). Features align with standard state baselines.
2026-02,Jharkhand,110756,107032,3724,71636,65731,62051,20598,28107,61970,0.186,0.5602,0.2538,0.814,0.0865,0.3532,0.1338,-0.696,-59930,0.9328,0,16.46,Normal,0.1646,16.46,Normal,Normal Workflow,Normal administrative progression (Risk Score: 16.5). Features align with standard state baselines.
2026-02,Karnataka,295176,289236,5940,154073,18303,16700,16097,262379,16700,0.0545,0.0566,0.8889,0.9455,0.4654,0.478,0.8916,1.0161,0,0.9598,0,34.1,Normal,0.341,34.1,Normal,Normal Workflow,Normal administrative progression (Risk Score: 34.1). Features align with standard state baselines.
2026-02,Kerala,45473,44455,1018,40507,31113,30107,2152,13214,29706,0.0473,0.6621,0.2906,0.9527,0.2287,0.1092,0.2567,-0.5968,-13407,0.9552,0,7.42,Normal,0.0742,7.42,Normal,Normal Workflow,Normal administrative progression (Risk Score: 7.4). Features align with standard state baselines.
2026-02,Madhya Pradesh,807405,766430,40975,807405,807405,289461,273457,244487,289461,0.3387,0.3585,0.3028,0.6613,0.6415,0.0,0.6415,-0.5639,263228,0.8985,0,85.55,High Risk,0.8555,85.55,High Risk,Administrative Bottleneck,High Risk (Score: 85.5): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 64.1%).
2026-02,Maharashtra,409156,397897,11259,374165,174066,174066,0,380966,208335,0.0,0.4254,0.9311,1.0,0.4891,0.0855,0.5348,1.1299,0,0.945,1,69.07,High Risk,0.6907,69.07,High Risk,Data Discrepancy,High Risk (Score: 69.1): Operational data contradiction flagged. Official counts show mathematical inconsistency across claims received vs approved/rejected totals.
2026-02,Odisha,769977,733158,36819,582159,500189,484481,139151,146345,473936,0.1807,0.6292,0.1901,0.8193,0.1269,0.2439,0.1678,-0.8677,278,0.9044,0,51.19,Attention,0.5119,51.19,Attention,Imbalanced Filing,Attention (Score: 51.2): High structural imbalance between individual and community claim processing.
2026-02,Rajasthan,118375,113162,5213,118375,118375,51766,0,117687,51766,0.0,0.4373,0.9942,1.0,0.5627,0.0,0.5627,1.3,-49903,0.9119,1,39.92,Normal,0.3992,39.92,Normal,Normal Workflow,Normal administrative progression (Risk Score: 39.9). Features align with standard state baselines.
2026-02,Tamil Nadu,34667,33119,1548,34667,34667,16508,0,29219,16508,0.0,0.4762,0.8428,1.0,0.5238,0.0,0.5238,0.8918,-5448,0.9107,1,22.05,Normal,0.2205,22.05,Normal,Normal Workflow,Normal administrative progression (Risk Score: 22.1). Features align with standard state baselines.
2026-02,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5027,0.3532,0.1441,0.4973,0.0,0.6468,0.0,-0.9917,0,0.9895,0,63.68,Attention,0.6368,63.68,Attention,Backlog Accumulation,"Attention (Score: 63.7): Expanding unresolved backlog (Pending Rate: 50.3%, MoM Growth: +0 claims)."
2026-02,Tripura,200721,200557,164,153257,136437,131793,80,68848,128032,0.0004,0.6566,0.343,0.9996,0.1069,0.2365,0.1401,-0.4555,-131692,0.9984,0,20.13,Normal,0.2013,20.13,Normal,Normal Workflow,Normal administrative progression (Risk Score: 20.1). Features align with standard state baselines.
2026-02,Uttar Pradesh,94166,92972,1194,94166,94166,23430,0,70736,23430,0.0,0.2488,0.7512,1.0,0.7512,0.0,0.7512,0.6449,0,0.9746,0,4.21,Normal,0.0421,4.21,Normal,Normal Workflow,Normal administrative progression (Risk Score: 4.2). Features align with standard state baselines.
2026-02,Uttarakhand,6616,3525,3091,0,0,0,42,6574,84,0.0063,0.0,0.9937,0.9937,0.0,1.0,0.0,1.2986,-143,0.0656,0,24.99,Normal,0.2499,24.99,Normal,Normal Workflow,Normal administrative progression (Risk Score: 25.0). Features align with standard state baselines.
2026-02,West Bengal,142081,131962,10119,52610,51897,45130,0,141717,45130,0.0,0.3176,0.9974,1.0,0.0526,0.6297,0.1422,1.3086,-364,0.8576,1,47.97,Attention,0.4797,47.97,Attention,Data Discrepancy,Attention (Score: 48.0): Operational data contradiction flagged. Official counts show mathematical inconsistency across claims received vs approved/rejected totals.
2026-03,Andhra Pradesh,288409,285115,3294,288409,288409,228489,1525,58395,228489,0.0053,0.7922,0.2025,0.9947,0.2078,0.0,0.2078,-0.6891,0,0.9772,0,9.75,Normal,0.0975,9.75,Normal,Normal Workflow,Normal administrative progression (Risk Score: 9.8). Features align with standard state baselines.
2026-03,Assam,216644,208062,8582,4182,2602,2602,197663,16379,87436,0.9124,0.012,0.0756,0.0876,0.0073,0.9807,0.3778,-1.0854,78539,0.9208,0,45.92,Attention,0.4592,45.92,Attention,Administrative Bottleneck,Attention (Score: 45.9): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 0.7%).
2026-03,Bihar,4696,4696,0,4696,4696,4496,0,4687,4496,0.0,0.9574,0.9981,1.0,0.0426,0.0,0.0426,1.796,-179,1.0,1,28.1,Normal,0.281,28.1,Normal,Normal Workflow,Normal administrative progression (Risk Score: 28.1). Features align with standard state baselines.
2026-03,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065,0.5642,0.4293,0.9935,0.3257,0.1102,0.366,0.0194,0,0.8791,0,55.4,Attention,0.554,55.4,Attention,Administrative Bottleneck,Attention (Score: 55.4): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 32.6%).
2026-03,Goa,10346,9958,388,5658,4648,2999,6057,1290,1047,0.5854,0.2899,0.1247,0.4146,0.257,0.4531,0.47,-0.9321,0,0.925,0,12.41,Normal,0.1241,12.41,Normal,Normal Workflow,Normal administrative progression (Risk Score: 12.4). Features align with standard state baselines.
2026-03,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4436,0.5442,0.0123,0.5564,0.4345,0.0213,0.444,-1.2832,0,0.9244,0,9.5,Normal,0.095,9.5,Normal,Normal Workflow,Normal administrative progression (Risk Score: 9.5). Features align with standard state baselines.
2026-03,Himachal Pradesh,6795,5931,864,6795,6795,1031,5709,55,1031,0.8402,0.1517,0.0081,0.1598,0.8483,0.0,0.8483,-1.2963,1031,0.7457,0,12.72,Normal,0.1272,12.72,Normal,Normal Workflow,Normal administrative progression (Risk Score: 12.7). Features align with standard state baselines.
2026-03,J&K,46090,33233,12857,0,0,0,6166,39924,6020,0.1338,0.0,0.8662,0.8662,0.0,1.0,0.0,1.384,0,0.4421,0,20.1,Normal,0.201,20.1,Normal,Normal Workflow,Normal administrative progression (Risk Score: 20.1). Features align with standard state baselines.
2026-03,Jharkhand,110756,107032,3724,110756,110756,61970,20679,28107,61970,0.1867,0.5595,0.2538,0.8133,0.4405,0.0,0.4405,-0.5288,81,0.9328,0,7.61,Normal,0.0761,7.61,Normal,Normal Workflow,Normal administrative progression (Risk Score: 7.6). Features align with standard state baselines.
2026-03,Karnataka,295176,289236,5940,295176,295176,16700,15850,262626,16700,0.0537,0.0566,0.8897,0.9463,0.9434,0.0,0.9434,1.4574,-247,0.9598,0,34.74,Normal,0.3474,34.74,Normal,Normal Workflow,Normal administrative progression (Risk Score: 34.7). Features align with standard state baselines.
2026-03,Kerala,45598,44580,1018,45598,18470,16700,15682,13216,29802,0.3439,0.3662,0.2898,0.6561,0.6338,0.0,0.6338,-0.4164,13530,0.9553,0,10.42,Normal,0.1042,10.42,Normal,Normal Workflow,Normal administrative progression (Risk Score: 10.4). Features align with standard state baselines.
2026-03,Madhya Pradesh,807405,766430,40975,807405,807405,289461,273457,244487,289461,0.3387,0.3585,0.3028,0.6613,0.6415,0.0,0.6415,-0.3758,0,0.8985,0,69.98,High Risk,0.6998,69.98,High Risk,Administrative Bottleneck,High Risk (Score: 70.0): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 64.1%).
2026-03,Maharashtra,409156,397897,11259,11048,9299,8696,227829,172631,208335,0.5568,0.0213,0.4219,0.4432,0.0057,0.973,0.2129,-0.0037,227829,0.945,0,49.79,Attention,0.4979,49.79,Attention,Rejection Spike,Attention (Score: 49.8): High claim rejection rate (42.2%) deviating from national monthly baseline.
2026-03,Odisha,769977,733158,36819,582159,500189,484481,139151,146345,473936,0.1807,0.6292,0.1901,0.8193,0.1269,0.2439,0.1678,-0.7278,0,0.9044,0,47.19,Attention,0.4719,47.19,Attention,Imbalanced Filing,Attention (Score: 47.2): High structural imbalance between individual and community claim processing.
2026-03,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.0058,0.4373,0.5569,0.9942,0.2075,0.3552,0.3218,0.4179,688,0.9119,0,5.74,Normal,0.0574,5.74,Normal,Normal Workflow,Normal administrative progression (Risk Score: 5.7). Features align with standard state baselines.
2026-03,Tamil Nadu,34667,33119,1548,34667,34667,16508,5448,12711,16508,0.1572,0.4762,0.3667,0.8428,0.5238,0.0,0.5238,-0.1762,5448,0.9107,0,2.76,Normal,0.0276,2.76,Normal,Normal Workflow,Normal administrative progression (Risk Score: 2.8). Features align with standard state baselines.
2026-03,Telangana,655249,651822,3427,27582,721,721,560102,94426,231456,0.8548,0.0011,0.1441,0.1452,0.041,0.9579,0.9739,-0.8715,230735,0.9895,0,66.76,High Risk,0.6676,66.76,High Risk,Administrative Bottleneck,High Risk (Score: 66.8): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 4.1%).
2026-03,Tripura,201122,201055,67,134694,132220,131615,1035,68472,131680,0.0051,0.6544,0.3405,0.9949,0.0153,0.3303,0.0229,-0.258,955,0.9993,0,25.73,Normal,0.2573,25.73,Normal,Normal Workflow,Normal administrative progression (Risk Score: 25.7). Features align with standard state baselines.
2026-03,Uttar Pradesh,94166,92972,1194,94166,94166,23430,0,70736,23430,0.0,0.2488,0.7512,1.0,0.7512,0.0,0.7512,1.0248,0,0.9746,0,0.56,Normal,0.0056,0.56,Normal,Normal Workflow,Normal administrative progression (Risk Score: 0.6). Features align with standard state baselines.
2026-03,Uttarakhand,6616,3525,3091,0,0,0,126,6490,84,0.019,0.0,0.981,0.981,0.0,1.0,0.0,1.7426,84,0.0656,0,24.84,Normal,0.2484,24.84,Normal,Normal Workflow,Normal administrative progression (Risk Score: 24.8). Features align with standard state baselines.
2026-03,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0026,0.3176,0.6798,0.9974,0.0526,0.6297,0.1422,0.8018,364,0.8576,0,14.33,Normal,0.1433,14.33,Normal,Normal Workflow,Normal administrative progression (Risk Score: 14.3). Features align with standard state baselines.
2026-04,Andhra Pradesh,288409,285115,3294,288409,288409,228489,1525,58395,228489,0.0053,0.7922,0.2025,0.9947,0.2078,0.0,0.2078,-0.7034,0,0.9772,0,9.24,Normal,0.0924,9.24,Normal,Normal Workflow,Normal administrative progression (Risk Score: 9.2). Features align with standard state baselines.
2026-04,Assam,216644,208062,8582,105737,81141,81141,119124,16379,87436,0.5499,0.3745,0.0756,0.4501,0.1135,0.5119,0.2326,-1.1071,-78539,0.9208,0,30.09,Normal,0.3009,30.09,Normal,Normal Workflow,Normal administrative progression (Risk Score: 30.1). Features align with standard state baselines.
2026-04,Bihar,4696,4696,0,4696,191,21,179,4496,191,0.0381,0.0045,0.9574,0.9619,0.9955,0.0,0.9955,1.6979,179,1.0,0,26.0,Normal,0.26,26.0,Normal,Normal Workflow,Normal administrative progression (Risk Score: 26.0). Features align with standard state baselines.
2026-04,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065,0.5642,0.4293,0.9935,0.3257,0.1102,0.366,0.018,0,0.8791,0,56.19,Attention,0.5619,56.19,Attention,Administrative Bottleneck,Attention (Score: 56.2): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 32.6%).
2026-04,Goa,10346,9956,390,6358,5605,3459,5060,1827,1047,0.4891,0.3343,0.1766,0.5109,0.2802,0.3855,0.456,-0.7858,-997,0.9246,0,15.61,Normal,0.1561,15.61,Normal,Normal Workflow,Normal administrative progression (Risk Score: 15.6). Features align with standard state baselines.
2026-04,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4436,0.5442,0.0123,0.5564,0.4345,0.0213,0.444,-1.3084,0,0.9244,0,9.12,Normal,0.0912,9.12,Normal,Normal Workflow,Normal administrative progression (Risk Score: 9.1). Features align with standard state baselines.
2026-04,Himachal Pradesh,6968,6100,868,6968,6968,1098,5814,56,1098,0.8344,0.1576,0.008,0.1656,0.8424,0.0,0.8424,-1.3221,105,0.7509,0,14.78,Normal,0.1478,14.78,Normal,Normal Workflow,Normal administrative progression (Risk Score: 14.8). Features align with standard state baselines.
2026-04,J&K,46090,33233,12857,0,0,0,6166,39924,6020,0.1338,0.0,0.8662,0.8662,0.0,1.0,0.0,1.4078,0,0.4421,0,21.3,Normal,0.213,21.3,Normal,Normal Workflow,Normal administrative progression (Risk Score: 21.3). Features align with standard state baselines.
2026-04,Jharkhand,110756,107032,3724,71636,65731,62051,20598,28107,61970,0.186,0.5602,0.2538,0.814,0.0865,0.3532,0.1338,-0.5402,-81,0.9328,0,12.09,Normal,0.1209,12.09,Normal,Normal Workflow,Normal administrative progression (Risk Score: 12.1). Features align with standard state baselines.
2026-04,Karnataka,295176,289236,5940,154427,18470,16700,15850,262626,16700,0.0537,0.0566,0.8897,0.9463,0.4666,0.4768,0.8919,1.4826,0,0.9598,0,34.38,Normal,0.3438,34.38,Normal,Normal Workflow,Normal administrative progression (Risk Score: 34.4). Features align with standard state baselines.
2026-04,Kerala,45598,44580,1018,45598,39898,39898,0,13216,29802,0.0,0.875,0.2898,1.0,0.125,0.0,0.125,-0.4257,-15682,0.9553,1,23.63,Normal,0.2363,23.63,Normal,Normal Workflow,Normal administrative progression (Risk Score: 23.6). Features align with standard state baselines.
2026-04,Madhya Pradesh,807405,766430,40975,807405,807405,289461,273457,244487,289461,0.3387,0.3585,0.3028,0.6613,0.6415,0.0,0.6415,-0.3844,0,0.8985,0,68.15,High Risk,0.6815,68.15,High Risk,Administrative Bottleneck,High Risk (Score: 68.2): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 64.1%).
2026-04,Maharashtra,409156,397897,11259,374165,174066,174066,62459,172631,208335,0.1527,0.4254,0.4219,0.8473,0.4891,0.0855,0.5348,-0.0055,-165370,0.945,0,29.34,Normal,0.2934,29.34,Normal,Normal Workflow,Normal administrative progression (Risk Score: 29.3). Features align with standard state baselines.
2026-04,Odisha,769977,733158,36819,582159,500189,484481,139151,146345,473936,0.1807,0.6292,0.1901,0.8193,0.1269,0.2439,0.1678,-0.7429,0,0.9044,0,46.29,Attention,0.4629,46.29,Attention,Imbalanced Filing,Attention (Score: 46.3): High structural imbalance between individual and community claim processing.
2026-04,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.0058,0.4373,0.5569,0.9942,0.2075,0.3552,0.3218,0.4239,0,0.9119,0,5.04,Normal,0.0504,5.04,Normal,Normal Workflow,Normal administrative progression (Risk Score: 5.0). Features align with standard state baselines.
2026-04,Tamil Nadu,34667,33119,1548,27582,16972,16568,5388,12711,16508,0.1554,0.4779,0.3667,0.8446,0.3177,0.2044,0.3993,-0.1811,-60,0.9107,0,6.1,Normal,0.061,6.1,Normal,Normal Workflow,Normal administrative progression (Risk Score: 6.1). Features align with standard state baselines.
2026-04,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5027,0.3532,0.1441,0.4973,0.0,0.6468,0.0,-0.8892,-230735,0.9895,0,66.78,High Risk,0.6678,66.78,High Risk,Backlog Accumulation,"High Risk (Score: 66.8): Expanding unresolved backlog (Pending Rate: 50.3%, MoM Growth: +-230,735 claims)."
2026-04,Tripura,201122,201055,67,153686,13476,13476,119174,68472,131680,0.5925,0.067,0.3405,0.4075,0.6971,0.2359,0.9123,-0.2644,118139,0.9993,0,40.45,Attention,0.4045,40.45,Attention,Administrative Bottleneck,Attention (Score: 40.5): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 69.7%).
2026-04,Uttar Pradesh,94166,92972,1194,94166,94166,23430,0,70736,23430,0.0,0.2488,0.7512,1.0,0.7512,0.0,0.7512,1.042,0,0.9746,0,1.32,Normal,0.0132,1.32,Normal,Normal Workflow,Normal administrative progression (Risk Score: 1.3). Features align with standard state baselines.
2026-04,Uttarakhand,6616,3525,3091,0,0,0,126,6490,84,0.019,0.0,0.981,0.981,0.0,1.0,0.0,1.773,0,0.0656,0,25.05,Normal,0.2505,25.05,Normal,Normal Workflow,Normal administrative progression (Risk Score: 25.1). Features align with standard state baselines.
2026-04,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0026,0.3176,0.6798,0.9974,0.0526,0.6297,0.1422,0.8149,0,0.8576,0,14.03,Normal,0.1403,14.03,Normal,Normal Workflow,Normal administrative progression (Risk Score: 14.0). Features align with standard state baselines.
2026-05,Andhra Pradesh,288409,285115,3294,288409,288409,228489,1525,58395,228489,0.0053,0.7922,0.2025,0.9947,0.2078,0.0,0.2078,-0.7039,0,0.9772,0,9.24,Normal,0.0924,9.24,Normal,Normal Workflow,Normal administrative progression (Risk Score: 9.2). Features align with standard state baselines.
2026-05,Assam,216644,208062,8582,105737,81141,81141,119124,16379,87436,0.5499,0.3745,0.0756,0.4501,0.1135,0.5119,0.2326,-1.1086,0,0.9208,0,25.26,Normal,0.2526,25.26,Normal,Normal Workflow,Normal administrative progression (Risk Score: 25.3). Features align with standard state baselines.
2026-05,Bihar,4696,4696,0,4696,191,21,179,4496,191,0.0381,0.0045,0.9574,0.9619,0.9955,0.0,0.9955,1.7041,0,1.0,0,25.24,Normal,0.2524,25.24,Normal,Normal Workflow,Normal administrative progression (Risk Score: 25.2). Features align with standard state baselines.
2026-05,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065,0.5642,0.4293,0.9935,0.3257,0.1102,0.366,0.0196,0,0.8791,0,55.64,Attention,0.5564,55.64,Attention,Administrative Bottleneck,Attention (Score: 55.6): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 32.6%).
2026-05,Goa,10346,9956,390,6358,5605,3459,5060,1827,1047,0.4891,0.3343,0.1766,0.5109,0.2802,0.3855,0.456,-0.7865,0,0.9246,0,15.46,Normal,0.1546,15.46,Normal,Normal Workflow,Normal administrative progression (Risk Score: 15.5). Features align with standard state baselines.
2026-05,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4436,0.5442,0.0123,0.5564,0.4345,0.0213,0.444,-1.3106,0,0.9244,0,9.12,Normal,0.0912,9.12,Normal,Normal Workflow,Normal administrative progression (Risk Score: 9.1). Features align with standard state baselines.
2026-05,Himachal Pradesh,6968,6100,868,6968,6968,1098,5814,56,1098,0.8344,0.1576,0.008,0.1656,0.8424,0.0,0.8424,-1.3243,0,0.7509,0,14.78,Normal,0.1478,14.78,Normal,Normal Workflow,Normal administrative progression (Risk Score: 14.8). Features align with standard state baselines.
2026-05,J&K,46090,33233,12857,429,0,0,6166,39924,6020,0.1338,0.0,0.8662,0.8662,0.0093,0.9907,1.0,1.4132,0,0.4421,0,35.78,Normal,0.3578,35.78,Normal,Normal Workflow,Normal administrative progression (Risk Score: 35.8). Features align with standard state baselines.
2026-05,Jharkhand,110756,107032,3724,71636,65731,62051,20598,28107,61970,0.186,0.5602,0.2538,0.814,0.0865,0.3532,0.1338,-0.5402,0,0.9328,0,12.09,Normal,0.1209,12.09,Normal,Normal Workflow,Normal administrative progression (Risk Score: 12.1). Features align with standard state baselines.
2026-05,Karnataka,295176,289236,5940,154427,18470,16700,15850,262626,16700,0.0537,0.0566,0.8897,0.9463,0.4666,0.4768,0.8919,1.4882,0,0.9598,0,34.38,Normal,0.3438,34.38,Normal,Normal Workflow,Normal administrative progression (Risk Score: 34.4). Features align with standard state baselines.
2026-05,Kerala,45598,44580,1018,40632,31209,30203,2179,13216,29807,0.0478,0.6624,0.2898,0.9522,0.2287,0.1089,0.2567,-0.4254,2179,0.9553,0,5.83,Normal,0.0583,5.83,Normal,Normal Workflow,Normal administrative progression (Risk Score: 5.8). Features align with standard state baselines.
2026-05,Madhya Pradesh,807405,766430,40975,807405,807405,289461,273457,244487,289461,0.3387,0.3585,0.3028,0.6613,0.6415,0.0,0.6415,-0.3839,0,0.8985,0,68.07,High Risk,0.6807,68.07,High Risk,Administrative Bottleneck,High Risk (Score: 68.1): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 64.1%).
2026-05,Maharashtra,409156,397897,11259,409156,363117,363117,0,172631,208335,0.0,0.8875,0.4219,1.0,0.1125,0.0,0.1125,-0.004,-62459,0.945,1,67.91,High Risk,0.6791,67.91,High Risk,Data Discrepancy,High Risk (Score: 67.9): Operational data contradiction flagged. Official counts show mathematical inconsistency across claims received vs approved/rejected totals.
2026-05,Odisha,769977,733158,36819,582159,500189,484481,139151,146345,473936,0.1807,0.6292,0.1901,0.8193,0.1269,0.2439,0.1678,-0.7434,0,0.9044,0,46.37,Attention,0.4637,46.37,Attention,Imbalanced Filing,Attention (Score: 46.4): High structural imbalance between individual and community claim processing.
2026-05,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.0058,0.4373,0.5569,0.9942,0.2075,0.3552,0.3218,0.4266,0,0.9119,0,5.04,Normal,0.0504,5.04,Normal,Normal Workflow,Normal administrative progression (Risk Score: 5.0). Features align with standard state baselines.
2026-05,Tamil Nadu,34667,33119,1548,27582,16972,16568,5388,12711,16508,0.1554,0.4779,0.3667,0.8446,0.3177,0.2044,0.3993,-0.1801,0,0.9107,0,5.78,Normal,0.0578,5.78,Normal,Normal Workflow,Normal administrative progression (Risk Score: 5.8). Features align with standard state baselines.
2026-05,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5027,0.3532,0.1441,0.4973,0.0,0.6468,0.0,-0.8901,0,0.9895,0,58.87,Attention,0.5887,58.87,Attention,Backlog Accumulation,"Attention (Score: 58.9): Expanding unresolved backlog (Pending Rate: 50.3%, MoM Growth: +0 claims)."
2026-05,Tripura,201122,201055,67,153686,134761,132285,365,68472,131680,0.0018,0.6577,0.3405,0.9982,0.1064,0.2359,0.1393,-0.2637,-118809,0.9993,0,22.71,Normal,0.2271,22.71,Normal,Normal Workflow,Normal administrative progression (Risk Score: 22.7). Features align with standard state baselines.
2026-05,Uttar Pradesh,94166,92972,1194,94166,94166,23430,0,70736,23430,0.0,0.2488,0.7512,1.0,0.7512,0.0,0.7512,1.0464,0,0.9746,0,1.32,Normal,0.0132,1.32,Normal,Normal Workflow,Normal administrative progression (Risk Score: 1.3). Features align with standard state baselines.
2026-05,Uttarakhand,6897,3795,3102,0,0,0,199,6698,84,0.0289,0.0,0.9711,0.9711,0.0,1.0,0.0,1.7478,73,0.1005,0,25.76,Normal,0.2576,25.76,Normal,Normal Workflow,Normal administrative progression (Risk Score: 25.8). Features align with standard state baselines.
2026-05,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0026,0.3176,0.6798,0.9974,0.0526,0.6297,0.1422,0.8186,0,0.8576,0,14.03,Normal,0.1403,14.03,Normal,Normal Workflow,Normal administrative progression (Risk Score: 14.0). Features align with standard state baselines.
2026-06,Andhra Pradesh,288409,285115,3294,288409,288409,228489,1525,58395,228489,0.0053,0.7922,0.2025,0.9947,0.2078,0.0,0.2078,-0.3328,0,0.9772,0,13.38,Normal,0.1338,13.38,Normal,Normal Workflow,Normal administrative progression (Risk Score: 13.4). Features align with standard state baselines.
